a : 542.0000, 0 -> 1
b : -214.0000, 0 -> 3
c : 88.0000, 0 -> 6
d : 865.0000, 0 -> 1
a : -502.0000, 1 -> 6
b : -946.0000, 1 -> 6
c : -329.0000, 1 -> 3
d : 66.0000, 1 -> 2
a : 255.0000, 2 -> 1
b : -757.0000, 2 -> 3
c : -249.0000, 2 -> 7
d : -23.0000, 2 -> 1
a : 49.0000, 3 -> 2
b : 661.0000, 3 -> 1
c : 605.0000, 3 -> 2
d : 127.0000, 3 -> 6
a : 173.0000, 4 -> 6
b : -153.0000, 4 -> 5
c : -336.0000, 4 -> 4
d : -746.0000, 4 -> 4
a : 631.0000, 5 -> 7
b : -255.0000, 5 -> 5
c : -111.0000, 5 -> 6
d : -981.0000, 5 -> 4
a : -616.0000, 6 -> 6
b : -2.0000, 6 -> 7
c : -847.0000, 6 -> 5
d : -380.0000, 6 -> 6
a : 843.0000, 7 -> 5
b : -995.0000, 7 -> 3
c : -209.0000, 7 -> 7
d : 545.0000, 7 -> 0
c : -722.0000, 0 -> 1
b : -816.0000, 0 -> 2
c : 901.0000, 1 -> 1
a : -323.0000, 1 -> 1
b : 732.0000, 2 -> 2
a : -145.0000, 2 -> 2
a : 390.0000, 3 -> 4
d : -987.0000, 3 -> 0
d : 377.0000, 4 -> 6
b : 616.0000, 4 -> 4
c : -975.0000, 5 -> 1
d : 625.0000, 5 -> 3
b : -737.0000, 6 -> 0
a : 623.0000, 6 -> 4
d : -503.0000, 7 -> 3
b : -598.0000, 7 -> 5
