a : -833.0000, 0 -> 3
b : 999.0000, 0 -> 2
c : -769.0000, 0 -> 4
d : -328.0000, 0 -> 2
a : 483.0000, 1 -> 4
b : 62.0000, 1 -> 1
c : -526.0000, 1 -> 2
d : -140.0000, 1 -> 2
a : -394.0000, 2 -> 0
b : -387.0000, 2 -> 7
c : 57.0000, 2 -> 5
d : -581.0000, 2 -> 2
a : 268.0000, 3 -> 0
b : -517.0000, 3 -> 3
c : 723.0000, 3 -> 2
d : 513.0000, 3 -> 4
a : -406.0000, 4 -> 2
b : -409.0000, 4 -> 7
c : 389.0000, 4 -> 2
d : -361.0000, 4 -> 7
a : 689.0000, 5 -> 7
b : -515.0000, 5 -> 7
c : -146.0000, 5 -> 2
d : 434.0000, 5 -> 3
a : -103.0000, 6 -> 0
b : -42.0000, 6 -> 2
c : -748.0000, 6 -> 5
d : 22.0000, 6 -> 4
a : 129.0000, 7 -> 6
b : -665.0000, 7 -> 3
c : -152.0000, 7 -> 3
d : 76.0000, 7 -> 3
a : -269.0000, 0 -> 1
a : -330.0000, 0 -> 0
a : -133.0000, 1 -> 7
c : -147.0000, 1 -> 3
d : 372.0000, 2 -> 6
d : 861.0000, 2 -> 0
d : 697.0000, 3 -> 1
d : 78.0000, 3 -> 0
a : -631.0000, 4 -> 1
c : -664.0000, 4 -> 5
b : -668.0000, 5 -> 5
b : -50.0000, 5 -> 6
b : 31.0000, 6 -> 0
c : -540.0000, 6 -> 1
b : -633.0000, 7 -> 7
d : 171.0000, 7 -> 2
