a : -678.0000, 0 -> 1
b : -350.0000, 0 -> 1
c : -604.0000, 0 -> 0
d : -431.0000, 0 -> 0
a : -566.0000, 1 -> 2
b : 601.0000, 1 -> 0
c : -127.0000, 1 -> 0
d : -921.0000, 1 -> 3
a : 368.0000, 2 -> 2
b : 838.0000, 2 -> 1
c : 975.0000, 2 -> 0
d : -872.0000, 2 -> 3
a : -6.0000, 3 -> 0
b : -134.0000, 3 -> 2
c : 229.0000, 3 -> 2
d : -888.0000, 3 -> 3
a : -222.0000, 0 -> 0
b : -524.0000, 0 -> 2
c : -416.0000, 1 -> 2
b : 459.0000, 1 -> 2
b : 424.0000, 2 -> 0
d : -536.0000, 2 -> 2
d : -583.0000, 3 -> 2
a : 91.0000, 3 -> 3
