a : 324.0000, 0 -> 6
b : 624.0000, 0 -> 6
c : 924.0000, 0 -> 7
d : -778.0000, 0 -> 1
a : 555.0000, 1 -> 4
b : -819.0000, 1 -> 0
c : 20.0000, 1 -> 5
d : 90.0000, 1 -> 3
a : 590.0000, 2 -> 5
b : -386.0000, 2 -> 2
c : 862.0000, 2 -> 0
d : -334.0000, 2 -> 1
a : 642.0000, 3 -> 7
b : 939.0000, 3 -> 7
c : -247.0000, 3 -> 6
d : -97.0000, 3 -> 4
a : -460.0000, 4 -> 2
b : -356.0000, 4 -> 4
c : 665.0000, 4 -> 1
d : -415.0000, 4 -> 5
a : 917.0000, 5 -> 0
b : 157.0000, 5 -> 7
c : -762.0000, 5 -> 4
d : -249.0000, 5 -> 6
a : -166.0000, 6 -> 4
b : 636.0000, 6 -> 2
c : -541.0000, 6 -> 6
d : 827.0000, 6 -> 2
a : 627.0000, 7 -> 2
b : 752.0000, 7 -> 3
c : -766.0000, 7 -> 7
d : -370.0000, 7 -> 2
a : 7.0000, 0 -> 7
a : 827.0000, 0 -> 1
c : 49.0000, 1 -> 6
a : -824.0000, 1 -> 5
b : -740.0000, 2 -> 0
d : 417.0000, 2 -> 5
b : 200.0000, 3 -> 5
c : 656.0000, 3 -> 3
c : 38.0000, 4 -> 3
a : -315.0000, 4 -> 3
d : 785.0000, 5 -> 4
a : 550.0000, 5 -> 3
a : -948.0000, 6 -> 0
c : 769.0000, 6 -> 4
a : 85.0000, 7 -> 0
c : -915.0000, 7 -> 5
