a : -95.0000, 0 -> 7
b : 488.0000, 0 -> 0
c : 948.0000, 0 -> 6
d : -89.0000, 0 -> 7
a : 306.0000, 1 -> 3
b : -875.0000, 1 -> 1
c : -708.0000, 1 -> 7
d : -245.0000, 1 -> 4
a : -769.0000, 2 -> 1
b : -476.0000, 2 -> 0
c : 165.0000, 2 -> 7
d : -710.0000, 2 -> 5
a : 990.0000, 3 -> 2
b : 579.0000, 3 -> 0
c : 958.0000, 3 -> 2
d : -639.0000, 3 -> 0
a : 221.0000, 4 -> 5
b : -240.0000, 4 -> 2
c : -830.0000, 4 -> 5
d : 645.0000, 4 -> 6
a : -631.0000, 5 -> 4
b : 134.0000, 5 -> 6
c : 785.0000, 5 -> 2
d : -940.0000, 5 -> 0
a : -703.0000, 6 -> 2
b : -811.0000, 6 -> 0
c : 733.0000, 6 -> 5
d : -744.0000, 6 -> 2
a : 803.0000, 7 -> 0
b : -238.0000, 7 -> 5
c : 504.0000, 7 -> 5
d : 163.0000, 7 -> 2
d : 433.0000, 0 -> 1
c : 834.0000, 0 -> 3
c : 344.0000, 1 -> 2
d : -349.0000, 1 -> 0
b : -314.0000, 2 -> 5
c : 399.0000, 2 -> 2
a : -803.0000, 3 -> 7
b : 945.0000, 3 -> 7
c : 60.0000, 4 -> 2
b : -186.0000, 4 -> 4
b : 134.0000, 5 -> 0
a : 234.0000, 5 -> 1
d : 686.0000, 6 -> 0
b : -713.0000, 6 -> 7
a : -297.0000, 7 -> 7
b : 509.0000, 7 -> 6
