a : 258.0000, 0 -> 0
b : -582.0000, 0 -> 5
a : -163.0000, 1 -> 0
b : 514.0000, 1 -> 5
a : -772.0000, 2 -> 0
b : 660.0000, 2 -> 2
a : -218.0000, 3 -> 0
b : -43.0000, 3 -> 6
a : 394.0000, 4 -> 0
b : -78.0000, 4 -> 6
a : -419.0000, 5 -> 5
b : 768.0000, 5 -> 3
a : -471.0000, 6 -> 3
b : -883.0000, 6 -> 5
a : -952.0000, 7 -> 7
b : -946.0000, 7 -> 3
b : 487.0000, 0 -> 4
b : -648.0000, 1 -> 6
a : -932.0000, 2 -> 3
a : 352.0000, 3 -> 7
a : -335.0000, 4 -> 6
a : 227.0000, 5 -> 4
a : 754.0000, 6 -> 7
a : 445.0000, 7 -> 3
a : -68.0000, 4 -> 2
a : -827.0000, 5 -> 1
