a : -35.0000, 0 -> 3
b : 259.0000, 0 -> 1
c : 992.0000, 0 -> 3
d : -934.0000, 0 -> 2
a : 712.0000, 1 -> 3
b : -871.0000, 1 -> 1
c : -476.0000, 1 -> 3
d : 183.0000, 1 -> 1
a : -117.0000, 2 -> 1
b : 9.0000, 2 -> 1
c : 277.0000, 2 -> 2
d : 737.0000, 2 -> 2
a : -963.0000, 3 -> 2
b : 698.0000, 3 -> 1
c : 948.0000, 3 -> 2
d : 637.0000, 3 -> 1
c : -344.0000, 0 -> 1
b : 92.0000, 0 -> 2
b : 653.0000, 1 -> 0
a : 380.0000, 1 -> 0
a : -941.0000, 2 -> 0
d : -120.0000, 2 -> 1
a : -941.0000, 3 -> 0
d : -856.0000, 3 -> 3
