a : -348.0000, 0 -> 4
b : 962.0000, 0 -> 4
c : -176.0000, 0 -> 5
d : -638.0000, 0 -> 3
a : 667.0000, 1 -> 5
b : -762.0000, 1 -> 0
c : -32.0000, 1 -> 5
d : 280.0000, 1 -> 5
a : 218.0000, 2 -> 1
b : 141.0000, 2 -> 7
c : 616.0000, 2 -> 4
d : -446.0000, 2 -> 2
a : -778.0000, 3 -> 1
b : 220.0000, 3 -> 4
c : 506.0000, 3 -> 6
d : 999.0000, 3 -> 2
a : 115.0000, 4 -> 7
b : 261.0000, 4 -> 7
c : -267.0000, 4 -> 4
d : 174.0000, 4 -> 5
a : 749.0000, 5 -> 7
b : 354.0000, 5 -> 5
c : -110.0000, 5 -> 7
d : -395.0000, 5 -> 2
a : 31.0000, 6 -> 1
b : -384.0000, 6 -> 6
c : 198.0000, 6 -> 1
d : -658.0000, 6 -> 1
a : 78.0000, 7 -> 4
b : 461.0000, 7 -> 4
c : -646.0000, 7 -> 6
d : 399.0000, 7 -> 4
a : -508.0000, 0 -> 7
d : -372.0000, 0 -> 2
d : 192.0000, 1 -> 0
a : 884.0000, 1 -> 6
d : -763.0000, 2 -> 1
a : -255.0000, 2 -> 5
b : -795.0000, 3 -> 6
b : -927.0000, 3 -> 7
b : 869.0000, 4 -> 5
a : -939.0000, 4 -> 1
c : 985.0000, 5 -> 5
a : 611.0000, 5 -> 2
a : 263.0000, 6 -> 6
d : -528.0000, 6 -> 2
b : 490.0000, 7 -> 7
d : 393.0000, 7 -> 2
