a : -668.0000, 0 -> 0
b : -795.0000, 0 -> 2
c : -658.0000, 0 -> 0
d : -599.0000, 0 -> 2
a : 738.0000, 1 -> 1
b : 516.0000, 1 -> 1
c : 444.0000, 1 -> 0
d : -283.0000, 1 -> 3
a : -512.0000, 2 -> 0
b : 864.0000, 2 -> 0
c : 408.0000, 2 -> 0
d : 908.0000, 2 -> 3
a : 100.0000, 3 -> 0
b : -292.0000, 3 -> 0
c : -398.0000, 3 -> 2
d : -787.0000, 3 -> 3
a : -924.0000, 0 -> 3
d : -777.0000, 0 -> 3
b : -97.0000, 1 -> 2
a : -604.0000, 1 -> 3
d : -744.0000, 2 -> 1
a : -321.0000, 2 -> 1
b : -278.0000, 3 -> 3
c : 796.0000, 3 -> 3
