a : 985.0000, 0 -> 7
b : 407.0000, 0 -> 4
a : -160.0000, 1 -> 6
b : 297.0000, 1 -> 2
a : -492.0000, 2 -> 1
b : -493.0000, 2 -> 7
a : -442.0000, 3 -> 2
b : 188.0000, 3 -> 6
a : 366.0000, 4 -> 5
b : 751.0000, 4 -> 6
a : -863.0000, 5 -> 7
b : -9.0000, 5 -> 6
a : 436.0000, 6 -> 1
b : 420.0000, 6 -> 3
a : 975.0000, 7 -> 4
b : -201.0000, 7 -> 7
a : -151.0000, 0 -> 3
a : 685.0000, 1 -> 7
b : 97.0000, 2 -> 0
a : 171.0000, 3 -> 7
a : -567.0000, 4 -> 7
b : 750.0000, 5 -> 0
a : 970.0000, 6 -> 7
b : -324.0000, 7 -> 2
