a : 277.0000, 0 -> 3
b : 606.0000, 0 -> 4
c : 373.0000, 0 -> 4
d : 843.0000, 0 -> 4
a : 70.0000, 1 -> 0
b : 225.0000, 1 -> 7
c : 579.0000, 1 -> 1
d : 85.0000, 1 -> 0
a : -121.0000, 2 -> 7
b : -370.0000, 2 -> 2
c : 574.0000, 2 -> 2
d : 687.0000, 2 -> 7
a : 193.0000, 3 -> 1
b : 238.0000, 3 -> 2
c : -526.0000, 3 -> 3
d : 657.0000, 3 -> 2
a : -479.0000, 4 -> 0
b : 790.0000, 4 -> 3
c : 617.0000, 4 -> 2
d : 952.0000, 4 -> 0
a : 565.0000, 5 -> 5
b : -94.0000, 5 -> 5
c : 353.0000, 5 -> 5
d : -753.0000, 5 -> 4
a : 55.0000, 6 -> 4
b : 180.0000, 6 -> 7
c : 80.0000, 6 -> 1
d : 972.0000, 6 -> 2
a : -428.0000, 7 -> 5
b : -111.0000, 7 -> 3
c : 490.0000, 7 -> 1
d : 891.0000, 7 -> 2
c : 263.0000, 0 -> 0
a : 209.0000, 0 -> 5
c : -638.0000, 1 -> 0
c : 792.0000, 1 -> 6
b : -628.0000, 2 -> 5
c : 33.0000, 2 -> 7
b : -636.0000, 3 -> 0
a : -418.0000, 3 -> 0
a : 720.0000, 4 -> 5
b : 886.0000, 4 -> 4
d : -67.0000, 5 -> 1
a : 273.0000, 5 -> 2
d : -44.0000, 6 -> 4
b : 254.0000, 6 -> 4
a : 661.0000, 7 -> 3
c : 280.0000, 7 -> 6
