a : 320.0000, 0 -> 1
b : 153.0000, 0 -> 4
c : 698.0000, 0 -> 6
d : -907.0000, 0 -> 1
a : 4.0000, 1 -> 3
b : -235.0000, 1 -> 7
c : 482.0000, 1 -> 1
d : -621.0000, 1 -> 2
a : 916.0000, 2 -> 2
b : 31.0000, 2 -> 5
c : -840.0000, 2 -> 1
d : 191.0000, 2 -> 7
a : 353.0000, 3 -> 7
b : 502.0000, 3 -> 2
c : -130.0000, 3 -> 7
d : -942.0000, 3 -> 6
a : -62.0000, 4 -> 7
b : -723.0000, 4 -> 5
c : -926.0000, 4 -> 1
d : 508.0000, 4 -> 1
a : 778.0000, 5 -> 2
b : -803.0000, 5 -> 0
c : -887.0000, 5 -> 3
d : -759.0000, 5 -> 3
a : 716.0000, 6 -> 7
b : 704.0000, 6 -> 6
c : -935.0000, 6 -> 4
d : -170.0000, 6 -> 4
a : -88.0000, 7 -> 4
b : -700.0000, 7 -> 6
c : -589.0000, 7 -> 1
d : 621.0000, 7 -> 7
b : -688.0000, 0 -> 1
a : 263.0000, 0 -> 4
b : 376.0000, 1 -> 6
a : -891.0000, 1 -> 0
d : 868.0000, 2 -> 2
b : 532.0000, 2 -> 7
a : -215.0000, 3 -> 1
c : -479.0000, 3 -> 2
d : 944.0000, 4 -> 0
a : -438.0000, 4 -> 3
c : 971.0000, 5 -> 4
c : 812.0000, 5 -> 2
d : 921.0000, 6 -> 7
d : -725.0000, 6 -> 0
b : -962.0000, 7 -> 3
c : -626.0000, 7 -> 3
