a : -450.0000, 0 -> 0
b : 619.0000, 0 -> 2
a : 936.0000, 1 -> 1
b : -710.0000, 1 -> 3
a : -153.0000, 2 -> 6
b : -384.0000, 2 -> 1
a : -996.0000, 3 -> 6
b : -313.0000, 3 -> 1
a : -969.0000, 4 -> 5
b : 191.0000, 4 -> 4
a : 630.0000, 5 -> 3
b : 704.0000, 5 -> 6
a : 892.0000, 6 -> 7
b : -671.0000, 6 -> 7
a : 73.0000, 7 -> 4
b : 346.0000, 7 -> 6
b : 906.0000, 0 -> 3
b : -635.0000, 1 -> 1
a : 470.0000, 2 -> 2
a : -27.0000, 3 -> 4
b : -476.0000, 4 -> 0
a : 776.0000, 5 -> 1
a : -878.0000, 6 -> 5
b : -266.0000, 7 -> 0
