a : 504.0000, 0 -> 5
b : -285.0000, 0 -> 1
a : -786.0000, 1 -> 5
b : 308.0000, 1 -> 6
a : 110.0000, 2 -> 4
b : -425.0000, 2 -> 7
a : 280.0000, 3 -> 5
b : 827.0000, 3 -> 2
a : 245.0000, 4 -> 5
b : -865.0000, 4 -> 6
a : 345.0000, 5 -> 2
b : 572.0000, 5 -> 4
a : -231.0000, 6 -> 4
b : -54.0000, 6 -> 0
a : -265.0000, 7 -> 2
b : 622.0000, 7 -> 0
a : -918.0000, 0 -> 4
b : 308.0000, 1 -> 2
a : 541.0000, 2 -> 6
a : 29.0000, 3 -> 0
a : -570.0000, 4 -> 4
b : -154.0000, 5 -> 2
a : -561.0000, 6 -> 3
b : -393.0000, 7 -> 3
