a : -802.0000, 0 -> 0
b : -309.0000, 0 -> 4
a : 954.0000, 1 -> 3
b : 845.0000, 1 -> 2
a : -533.0000, 2 -> 3
b : -525.0000, 2 -> 7
a : 956.0000, 3 -> 0
b : 15.0000, 3 -> 3
a : -509.0000, 4 -> 5
b : 717.0000, 4 -> 7
a : -237.0000, 5 -> 7
b : 539.0000, 5 -> 6
a : 711.0000, 6 -> 2
b : 41.0000, 6 -> 3
a : -625.0000, 7 -> 0
b : -675.0000, 7 -> 1
b : 891.0000, 0 -> 6
a : -174.0000, 1 -> 1
b : -92.0000, 2 -> 1
a : -261.0000, 3 -> 2
a : 789.0000, 4 -> 3
a : 577.0000, 5 -> 2
b : -601.0000, 6 -> 5
b : 182.0000, 7 -> 3
