a : -21.0000, 0 -> 3
b : -635.0000, 0 -> 1
c : 297.0000, 0 -> 6
d : -461.0000, 0 -> 6
a : -416.0000, 1 -> 0
b : -12.0000, 1 -> 1
c : 988.0000, 1 -> 7
d : 137.0000, 1 -> 6
a : 624.0000, 2 -> 4
b : -621.0000, 2 -> 0
c : -338.0000, 2 -> 7
d : -138.0000, 2 -> 7
a : -138.0000, 3 -> 4
b : -243.0000, 3 -> 5
c : 862.0000, 3 -> 3
d : -941.0000, 3 -> 1
a : 7.0000, 4 -> 0
b : 578.0000, 4 -> 6
c : -755.0000, 4 -> 2
d : 61.0000, 4 -> 4
a : -69.0000, 5 -> 1
b : 8.0000, 5 -> 1
c : 827.0000, 5 -> 4
d : -685.0000, 5 -> 7
a : 677.0000, 6 -> 2
b : 493.0000, 6 -> 1
c : -686.0000, 6 -> 4
d : 80.0000, 6 -> 4
a : -2.0000, 7 -> 4
b : 2.0000, 7 -> 5
c : 95.0000, 7 -> 1
d : -325.0000, 7 -> 6
d : 216.0000, 0 -> 7
d : -412.0000, 0 -> 5
b : 829.0000, 1 -> 3
b : -96.0000, 1 -> 4
c : -326.0000, 2 -> 2
b : -399.0000, 2 -> 2
b : 407.0000, 3 -> 0
b : -594.0000, 3 -> 2
b : -551.0000, 4 -> 1
d : -439.0000, 4 -> 3
b : -148.0000, 5 -> 0
b : -349.0000, 5 -> 7
b : -676.0000, 6 -> 7
a : 897.0000, 6 -> 5
d : -426.0000, 7 -> 7
c : 162.0000, 7 -> 2
