a : 15.0000, 0 -> 2
b : 104.0000, 0 -> 2
c : 798.0000, 0 -> 2
d : -632.0000, 0 -> 3
a : 557.0000, 1 -> 2
b : -649.0000, 1 -> 0
c : -625.0000, 1 -> 2
d : 468.0000, 1 -> 0
a : -730.0000, 2 -> 3
b : 935.0000, 2 -> 2
c : -304.0000, 2 -> 0
d : 495.0000, 2 -> 0
a : -463.0000, 3 -> 0
b : -247.0000, 3 -> 1
c : -558.0000, 3 -> 0
d : 458.0000, 3 -> 2
a : -269.0000, 0 -> 0
b : 443.0000, 0 -> 1
b : 763.0000, 1 -> 2
c : -534.0000, 1 -> 3
a : 630.0000, 2 -> 0
d : -588.0000, 2 -> 3
d : -283.0000, 3 -> 1
d : 533.0000, 3 -> 0
