a : -809.0000, 0 -> 2
b : -861.0000, 0 -> 2
c : 137.0000, 0 -> 2
d : 388.0000, 0 -> 2
a : 801.0000, 1 -> 4
b : 543.0000, 1 -> 7
c : 586.0000, 1 -> 1
d : -706.0000, 1 -> 5
a : -544.0000, 2 -> 7
b : 58.0000, 2 -> 7
c : -19.0000, 2 -> 1
d : -87.0000, 2 -> 4
a : 126.0000, 3 -> 5
b : -739.0000, 3 -> 3
c : 67.0000, 3 -> 4
d : 770.0000, 3 -> 7
a : 387.0000, 4 -> 4
b : 605.0000, 4 -> 3
c : -139.0000, 4 -> 4
d : -192.0000, 4 -> 6
a : -212.0000, 5 -> 5
b : 260.0000, 5 -> 5
c : -943.0000, 5 -> 2
d : 358.0000, 5 -> 1
a : -926.0000, 6 -> 6
b : -889.0000, 6 -> 1
c : 358.0000, 6 -> 5
d : -852.0000, 6 -> 5
a : -739.0000, 7 -> 6
b : -947.0000, 7 -> 6
c : -828.0000, 7 -> 0
d : -727.0000, 7 -> 5
c : 285.0000, 0 -> 1
a : -777.0000, 0 -> 4
a : 962.0000, 1 -> 6
c : 541.0000, 1 -> 3
d : -355.0000, 2 -> 6
b : 169.0000, 2 -> 2
a : -457.0000, 3 -> 2
d : 500.0000, 3 -> 5
c : -91.0000, 4 -> 2
a : 354.0000, 4 -> 7
d : -24.0000, 5 -> 0
b : 807.0000, 5 -> 0
c : 274.0000, 6 -> 1
b : 607.0000, 6 -> 7
b : -126.0000, 7 -> 0
c : 693.0000, 7 -> 7
