a : 563.0000, 0 -> 0
b : -694.0000, 0 -> 3
c : 324.0000, 0 -> 2
d : 542.0000, 0 -> 3
a : 328.0000, 1 -> 0
b : -580.0000, 1 -> 1
c : 854.0000, 1 -> 0
d : -979.0000, 1 -> 2
a : -879.0000, 2 -> 0
b : 573.0000, 2 -> 3
c : -704.0000, 2 -> 2
d : 913.0000, 2 -> 3
a : -876.0000, 3 -> 0
b : -875.0000, 3 -> 1
c : 282.0000, 3 -> 0
d : 444.0000, 3 -> 0
b : 615.0000, 0 -> 2
c : 411.0000, 0 -> 0
a : 67.0000, 1 -> 3
b : 659.0000, 1 -> 0
d : 63.0000, 2 -> 0
c : -621.0000, 2 -> 1
a : -537.0000, 3 -> 3
b : 134.0000, 3 -> 2
