a : 867.0000, 0 -> 0
b : 932.0000, 0 -> 6
a : 100.0000, 1 -> 5
b : 141.0000, 1 -> 3
a : -789.0000, 2 -> 0
b : -272.0000, 2 -> 7
a : 663.0000, 3 -> 1
b : -994.0000, 3 -> 2
a : -272.0000, 4 -> 6
b : 182.0000, 4 -> 4
a : 599.0000, 5 -> 1
b : 46.0000, 5 -> 0
a : 508.0000, 6 -> 0
b : -967.0000, 6 -> 4
a : -289.0000, 7 -> 3
b : -885.0000, 7 -> 3
a : 351.0000, 0 -> 7
a : -695.0000, 1 -> 3
a : 1.0000, 2 -> 7
a : -349.0000, 3 -> 6
b : -89.0000, 4 -> 3
b : -264.0000, 5 -> 1
a : 786.0000, 6 -> 4
b : -355.0000, 7 -> 6
