a : -856.0000, 0 -> 6
b : 367.0000, 0 -> 7
a : 426.0000, 1 -> 6
b : -649.0000, 1 -> 6
a : 115.0000, 2 -> 0
b : 226.0000, 2 -> 4
a : -681.0000, 3 -> 2
b : -410.0000, 3 -> 6
a : -617.0000, 4 -> 5
b : -490.0000, 4 -> 2
a : 964.0000, 5 -> 7
b : 445.0000, 5 -> 6
a : 918.0000, 6 -> 3
b : -867.0000, 6 -> 1
a : 803.0000, 7 -> 7
b : -949.0000, 7 -> 3
b : -559.0000, 0 -> 1
a : 703.0000, 1 -> 7
a : 114.0000, 2 -> 2
a : 723.0000, 3 -> 6
a : 646.0000, 4 -> 1
b : 985.0000, 5 -> 5
b : 235.0000, 6 -> 2
b : -348.0000, 7 -> 7
