a : -649.0000, 0 -> 4
b : -601.0000, 0 -> 4
a : 790.0000, 1 -> 7
b : 18.0000, 1 -> 0
a : 211.0000, 2 -> 2
b : 637.0000, 2 -> 7
a : -248.0000, 3 -> 4
b : -735.0000, 3 -> 2
a : 441.0000, 4 -> 1
b : 696.0000, 4 -> 0
a : -16.0000, 5 -> 0
b : 538.0000, 5 -> 1
a : 364.0000, 6 -> 1
b : -136.0000, 6 -> 4
a : 954.0000, 7 -> 7
b : 790.0000, 7 -> 1
a : 685.0000, 0 -> 7
b : 277.0000, 1 -> 6
b : 372.0000, 2 -> 1
a : 527.0000, 3 -> 2
a : 94.0000, 4 -> 3
b : 528.0000, 5 -> 0
b : 525.0000, 6 -> 5
b : -662.0000, 7 -> 0
