a : 854.0000, 0 -> 1
b : -166.0000, 0 -> 4
a : -266.0000, 1 -> 6
b : -645.0000, 1 -> 4
a : 457.0000, 2 -> 0
b : 298.0000, 2 -> 3
a : -224.0000, 3 -> 3
b : 595.0000, 3 -> 6
a : -48.0000, 4 -> 3
b : -407.0000, 4 -> 4
a : -617.0000, 5 -> 7
b : -222.0000, 5 -> 7
a : -313.0000, 6 -> 7
b : -10.0000, 6 -> 6
a : -46.0000, 7 -> 6
b : -803.0000, 7 -> 7
a : 929.0000, 0 -> 3
a : 107.0000, 1 -> 5
b : -403.0000, 2 -> 7
b : 569.0000, 3 -> 0
a : -794.0000, 4 -> 2
b : -724.0000, 5 -> 3
b : 377.0000, 6 -> 2
b : 82.0000, 7 -> 2
