a : 616.0000, 0 -> 7
b : -1.0000, 0 -> 4
a : 401.0000, 1 -> 0
b : -308.0000, 1 -> 6
a : -4.0000, 2 -> 2
b : 455.0000, 2 -> 7
a : -779.0000, 3 -> 0
b : 122.0000, 3 -> 2
a : 190.0000, 4 -> 7
b : 414.0000, 4 -> 4
a : 709.0000, 5 -> 2
b : -186.0000, 5 -> 0
a : 408.0000, 6 -> 7
b : -324.0000, 6 -> 0
a : 114.0000, 7 -> 7
b : 43.0000, 7 -> 7
b : 855.0000, 0 -> 1
a : 417.0000, 1 -> 5
a : 636.0000, 2 -> 1
b : -957.0000, 3 -> 7
b : -59.0000, 4 -> 5
a : -308.0000, 5 -> 1
a : 75.0000, 6 -> 3
b : -337.0000, 7 -> 4
