a : 839.0000, 0 -> 4
b : -197.0000, 0 -> 2
c : -340.0000, 0 -> 1
d : 619.0000, 0 -> 2
a : 831.0000, 1 -> 5
b : -405.0000, 1 -> 3
c : -248.0000, 1 -> 1
d : 917.0000, 1 -> 2
a : -828.0000, 2 -> 5
b : 115.0000, 2 -> 5
c : 452.0000, 2 -> 0
d : -766.0000, 2 -> 4
a : -467.0000, 3 -> 7
b : 689.0000, 3 -> 4
c : -893.0000, 3 -> 0
d : 381.0000, 3 -> 0
a : -100.0000, 4 -> 3
b : 754.0000, 4 -> 0
c : -154.0000, 4 -> 3
d : -182.0000, 4 -> 0
a : 484.0000, 5 -> 6
b : 498.0000, 5 -> 1
c : 994.0000, 5 -> 0
d : -361.0000, 5 -> 0
a : 45.0000, 6 -> 1
b : 842.0000, 6 -> 5
c : 667.0000, 6 -> 3
d : -322.0000, 6 -> 3
a : -88.0000, 7 -> 3
b : 107.0000, 7 -> 6
c : -359.0000, 7 -> 0
d : 700.0000, 7 -> 2
a : 624.0000, 0 -> 5
c : 352.0000, 0 -> 3
d : -103.0000, 1 -> 3
b : -501.0000, 1 -> 5
a : -978.0000, 2 -> 3
d : -950.0000, 2 -> 5
d : 255.0000, 3 -> 2
c : -57.0000, 3 -> 7
c : 990.0000, 4 -> 6
b : 148.0000, 4 -> 4
d : -17.0000, 5 -> 3
d : -197.0000, 5 -> 4
b : 701.0000, 6 -> 6
d : 481.0000, 6 -> 1
a : 505.0000, 7 -> 5
d : 957.0000, 7 -> 7
