a : -902.0000, 0 -> 0
b : 779.0000, 0 -> 2
a : 475.0000, 1 -> 2
b : -971.0000, 1 -> 2
a : 717.0000, 2 -> 3
b : 959.0000, 2 -> 6
a : -213.0000, 3 -> 0
b : -682.0000, 3 -> 1
a : -357.0000, 4 -> 3
b : 223.0000, 4 -> 1
a : 245.0000, 5 -> 1
b : 337.0000, 5 -> 7
a : -591.0000, 6 -> 4
b : 100.0000, 6 -> 0
a : 527.0000, 7 -> 5
b : -833.0000, 7 -> 2
a : -774.0000, 0 -> 4
b : -336.0000, 1 -> 0
b : -728.0000, 2 -> 7
b : -964.0000, 3 -> 5
b : -801.0000, 4 -> 7
a : 112.0000, 5 -> 0
a : -5.0000, 6 -> 3
b : -109.0000, 7 -> 0
