a : 664.0000, 0 -> 5
b : -269.0000, 0 -> 0
c : 225.0000, 0 -> 4
d : -80.0000, 0 -> 2
a : 998.0000, 1 -> 5
b : 579.0000, 1 -> 3
c : -185.0000, 1 -> 7
d : 822.0000, 1 -> 3
a : 777.0000, 2 -> 7
b : -937.0000, 2 -> 4
c : 1.0000, 2 -> 7
d : -754.0000, 2 -> 7
a : -619.0000, 3 -> 4
b : -667.0000, 3 -> 6
c : 511.0000, 3 -> 1
d : -40.0000, 3 -> 2
a : 611.0000, 4 -> 4
b : -439.0000, 4 -> 4
c : 250.0000, 4 -> 4
d : 527.0000, 4 -> 5
a : 451.0000, 5 -> 2
b : -656.0000, 5 -> 7
c : 587.0000, 5 -> 5
d : 731.0000, 5 -> 0
a : 824.0000, 6 -> 0
b : 314.0000, 6 -> 5
c : 679.0000, 6 -> 1
d : 587.0000, 6 -> 6
a : 637.0000, 7 -> 2
b : -214.0000, 7 -> 4
c : 580.0000, 7 -> 2
d : -966.0000, 7 -> 2
c : 847.0000, 0 -> 0
a : 814.0000, 0 -> 3
c : 405.0000, 1 -> 2
a : 68.0000, 1 -> 7
a : 952.0000, 2 -> 3
a : 24.0000, 2 -> 1
c : 934.0000, 3 -> 0
c : 971.0000, 3 -> 2
d : -413.0000, 4 -> 6
b : 451.0000, 4 -> 2
a : 217.0000, 5 -> 7
d : -490.0000, 5 -> 2
a : -276.0000, 6 -> 4
d : -78.0000, 6 -> 1
a : 787.0000, 7 -> 5
d : 400.0000, 7 -> 3
