a : -634.0000, 0 -> 2
b : -466.0000, 0 -> 1
c : 814.0000, 0 -> 3
d : 465.0000, 0 -> 3
a : -720.0000, 1 -> 1
b : -454.0000, 1 -> 1
c : 158.0000, 1 -> 2
d : -791.0000, 1 -> 0
a : -535.0000, 2 -> 3
b : -212.0000, 2 -> 0
c : 374.0000, 2 -> 3
d : 417.0000, 2 -> 0
a : -869.0000, 3 -> 1
b : 861.0000, 3 -> 0
c : 114.0000, 3 -> 0
d : 403.0000, 3 -> 0
a : -800.0000, 0 -> 3
d : -991.0000, 0 -> 1
a : -948.0000, 1 -> 2
c : -583.0000, 1 -> 0
b : 522.0000, 2 -> 1
c : -637.0000, 2 -> 0
a : -601.0000, 3 -> 0
c : 910.0000, 3 -> 2
