a : 0.0000, 0 -> 0
b : -970.0000, 0 -> 1
c : 204.0000, 0 -> 0
d : 58.0000, 0 -> 1
a : 849.0000, 1 -> 1
b : 754.0000, 1 -> 3
c : 524.0000, 1 -> 2
d : -531.0000, 1 -> 0
a : 492.0000, 2 -> 1
b : 509.0000, 2 -> 3
c : 666.0000, 2 -> 0
d : -756.0000, 2 -> 1
a : -138.0000, 3 -> 1
b : -539.0000, 3 -> 3
c : 252.0000, 3 -> 3
d : 361.0000, 3 -> 0
b : 85.0000, 0 -> 0
b : -132.0000, 0 -> 3
c : -349.0000, 1 -> 3
b : -233.0000, 1 -> 0
b : 668.0000, 2 -> 1
c : 307.0000, 2 -> 2
a : 557.0000, 3 -> 0
b : -882.0000, 3 -> 0
