a : 722.0000, 0 -> 1
b : 344.0000, 0 -> 1
c : -593.0000, 0 -> 0
d : 675.0000, 0 -> 0
a : -840.0000, 1 -> 3
b : 601.0000, 1 -> 0
c : 416.0000, 1 -> 0
d : -146.0000, 1 -> 2
a : 607.0000, 2 -> 1
b : 696.0000, 2 -> 2
c : 523.0000, 2 -> 3
d : -29.0000, 2 -> 3
a : 873.0000, 3 -> 0
b : -804.0000, 3 -> 2
c : -417.0000, 3 -> 0
d : -841.0000, 3 -> 2
a : 899.0000, 0 -> 3
d : -238.0000, 0 -> 1
a : -532.0000, 1 -> 2
d : -434.0000, 1 -> 3
c : 585.0000, 2 -> 0
a : 346.0000, 2 -> 0
c : -777.0000, 3 -> 2
d : -302.0000, 3 -> 3
