a : -155.0000, 0 -> 1
b : -458.0000, 0 -> 0
c : 416.0000, 0 -> 0
d : -995.0000, 0 -> 3
a : 181.0000, 1 -> 2
b : -629.0000, 1 -> 1
c : 371.0000, 1 -> 3
d : 602.0000, 1 -> 3
a : 278.0000, 2 -> 1
b : 1.0000, 2 -> 1
c : -973.0000, 2 -> 0
d : -417.0000, 2 -> 2
a : 556.0000, 3 -> 0
b : 467.0000, 3 -> 3
c : 255.0000, 3 -> 1
d : 884.0000, 3 -> 0
a : -236.0000, 0 -> 3
a : -813.0000, 0 -> 0
b : -986.0000, 1 -> 2
a : -798.0000, 1 -> 0
a : 621.0000, 2 -> 3
b : -301.0000, 2 -> 3
c : 22.0000, 3 -> 3
d : -155.0000, 3 -> 3
