a : -496.0000, 0 -> 1
b : 822.0000, 0 -> 3
c : -426.0000, 0 -> 1
d : 904.0000, 0 -> 1
a : -83.0000, 1 -> 2
b : 80.0000, 1 -> 3
c : -837.0000, 1 -> 3
d : 846.0000, 1 -> 0
a : 939.0000, 2 -> 1
b : 311.0000, 2 -> 3
c : 949.0000, 2 -> 2
d : -564.0000, 2 -> 0
a : -588.0000, 3 -> 3
b : 612.0000, 3 -> 0
c : 332.0000, 3 -> 1
d : 462.0000, 3 -> 0
d : -708.0000, 0 -> 3
b : 822.0000, 0 -> 1
a : -642.0000, 1 -> 3
b : -571.0000, 1 -> 1
d : -134.0000, 2 -> 2
b : -107.0000, 2 -> 1
b : 571.0000, 3 -> 3
d : -184.0000, 3 -> 1
