a : 58.0000, 0 -> 5
b : 594.0000, 0 -> 7
a : -792.0000, 1 -> 3
b : -212.0000, 1 -> 7
a : 447.0000, 2 -> 1
b : -87.0000, 2 -> 0
a : 521.0000, 3 -> 1
b : -543.0000, 3 -> 7
a : -425.0000, 4 -> 5
b : 913.0000, 4 -> 1
a : -520.0000, 5 -> 0
b : 734.0000, 5 -> 6
a : 518.0000, 6 -> 0
b : 121.0000, 6 -> 3
a : -501.0000, 7 -> 6
b : -345.0000, 7 -> 7
a : -856.0000, 0 -> 3
b : 169.0000, 1 -> 1
b : 852.0000, 2 -> 2
b : 193.0000, 3 -> 5
b : -641.0000, 4 -> 7
a : 9.0000, 5 -> 3
b : -750.0000, 6 -> 4
b : -582.0000, 7 -> 2
