a : 568.0000, 0 -> 5
b : -597.0000, 0 -> 6
c : 641.0000, 0 -> 3
d : 525.0000, 0 -> 3
a : -705.0000, 1 -> 1
b : 891.0000, 1 -> 1
c : -335.0000, 1 -> 0
d : 725.0000, 1 -> 7
a : -232.0000, 2 -> 1
b : 456.0000, 2 -> 0
c : -870.0000, 2 -> 5
d : -723.0000, 2 -> 3
a : 906.0000, 3 -> 7
b : -602.0000, 3 -> 5
c : -217.0000, 3 -> 3
d : 898.0000, 3 -> 1
a : 219.0000, 4 -> 5
b : 911.0000, 4 -> 2
c : -196.0000, 4 -> 3
d : 295.0000, 4 -> 1
a : 875.0000, 5 -> 3
b : -949.0000, 5 -> 7
c : -484.0000, 5 -> 7
d : 442.0000, 5 -> 0
a : -519.0000, 6 -> 3
b : -896.0000, 6 -> 6
c : 748.0000, 6 -> 3
d : 240.0000, 6 -> 6
a : -112.0000, 7 -> 4
b : 47.0000, 7 -> 1
c : 722.0000, 7 -> 5
d : -222.0000, 7 -> 3
a : 135.0000, 0 -> 1
d : -56.0000, 0 -> 5
b : 649.0000, 1 -> 4
d : 837.0000, 1 -> 6
d : -91.0000, 2 -> 4
c : 891.0000, 2 -> 3
a : 884.0000, 3 -> 2
b : -81.0000, 3 -> 2
a : -971.0000, 4 -> 2
c : -825.0000, 4 -> 6
a : 849.0000, 5 -> 4
c : 756.0000, 5 -> 4
a : -388.0000, 6 -> 7
d : 619.0000, 6 -> 1
a : -369.0000, 7 -> 3
c : -104.0000, 7 -> 2
