a : -308.0000, 0 -> 3
b : 283.0000, 0 -> 0
c : -451.0000, 0 -> 6
d : 55.0000, 0 -> 5
a : 236.0000, 1 -> 1
b : -340.0000, 1 -> 4
c : 53.0000, 1 -> 6
d : -659.0000, 1 -> 1
a : 654.0000, 2 -> 7
b : -323.0000, 2 -> 5
c : 619.0000, 2 -> 5
d : -710.0000, 2 -> 2
a : -78.0000, 3 -> 4
b : -336.0000, 3 -> 4
c : 605.0000, 3 -> 4
d : -954.0000, 3 -> 3
a : 672.0000, 4 -> 0
b : -450.0000, 4 -> 5
c : 203.0000, 4 -> 2
d : -28.0000, 4 -> 1
a : 310.0000, 5 -> 0
b : 294.0000, 5 -> 7
c : -211.0000, 5 -> 1
d : -204.0000, 5 -> 5
a : -698.0000, 6 -> 4
b : -346.0000, 6 -> 2
c : -567.0000, 6 -> 0
d : -226.0000, 6 -> 2
a : 504.0000, 7 -> 2
b : 544.0000, 7 -> 1
c : -659.0000, 7 -> 0
d : -938.0000, 7 -> 4
d : -555.0000, 0 -> 3
a : -821.0000, 0 -> 4
d : 834.0000, 1 -> 3
d : -687.0000, 1 -> 6
b : 171.0000, 2 -> 1
d : -819.0000, 2 -> 3
a : -660.0000, 3 -> 2
c : -482.0000, 3 -> 6
a : -749.0000, 4 -> 2
b : -522.0000, 4 -> 6
b : -557.0000, 5 -> 4
d : -596.0000, 5 -> 2
d : -32.0000, 6 -> 1
c : 273.0000, 6 -> 2
b : 640.0000, 7 -> 7
a : -942.0000, 7 -> 0
