a : 883.0000, 0 -> 7
b : 293.0000, 0 -> 6
a : 995.0000, 1 -> 6
b : 908.0000, 1 -> 3
a : 793.0000, 2 -> 0
b : -51.0000, 2 -> 1
a : -927.0000, 3 -> 2
b : -530.0000, 3 -> 2
a : 374.0000, 4 -> 6
b : -814.0000, 4 -> 5
a : -497.0000, 5 -> 1
b : -776.0000, 5 -> 2
a : -922.0000, 6 -> 0
b : -583.0000, 6 -> 6
a : 949.0000, 7 -> 0
b : -321.0000, 7 -> 1
b : 326.0000, 0 -> 4
b : 132.0000, 1 -> 7
b : 669.0000, 2 -> 3
a : 901.0000, 3 -> 6
b : -17.0000, 4 -> 0
a : 733.0000, 5 -> 3
a : -978.0000, 6 -> 7
a : -970.0000, 7 -> 5
