a : -459.0000, 0 -> 2
b : -672.0000, 0 -> 0
c : 60.0000, 0 -> 2
d : -985.0000, 0 -> 0
a : -9.0000, 1 -> 0
b : -639.0000, 1 -> 1
c : 97.0000, 1 -> 2
d : 579.0000, 1 -> 1
a : -424.0000, 2 -> 3
b : 508.0000, 2 -> 0
c : -893.0000, 2 -> 1
d : 880.0000, 2 -> 3
a : 201.0000, 3 -> 0
b : 539.0000, 3 -> 2
c : -598.0000, 3 -> 2
d : 312.0000, 3 -> 2
b : -786.0000, 0 -> 1
d : 935.0000, 0 -> 1
c : -31.0000, 1 -> 1
b : -456.0000, 1 -> 0
d : -132.0000, 2 -> 1
a : 314.0000, 2 -> 2
c : -58.0000, 3 -> 0
c : 62.0000, 3 -> 3
