a : 543.0000, 0 -> 3
b : 948.0000, 0 -> 7
a : -439.0000, 1 -> 2
b : 671.0000, 1 -> 6
a : 673.0000, 2 -> 7
b : 812.0000, 2 -> 6
a : -574.0000, 3 -> 1
b : -179.0000, 3 -> 3
a : -2.0000, 4 -> 0
b : -607.0000, 4 -> 5
a : -185.0000, 5 -> 7
b : 578.0000, 5 -> 0
a : -433.0000, 6 -> 5
b : 158.0000, 6 -> 4
a : -376.0000, 7 -> 2
b : 112.0000, 7 -> 6
b : 716.0000, 0 -> 4
b : 897.0000, 1 -> 5
a : 860.0000, 2 -> 2
a : -529.0000, 3 -> 7
a : 185.0000, 4 -> 5
b : -274.0000, 5 -> 4
a : -951.0000, 6 -> 0
b : 561.0000, 7 -> 2
