a : -242.0000, 0 -> 7
b : -489.0000, 0 -> 2
a : -347.0000, 1 -> 3
b : -995.0000, 1 -> 4
a : -150.0000, 2 -> 2
b : -887.0000, 2 -> 5
a : -602.0000, 3 -> 2
b : -570.0000, 3 -> 7
a : -311.0000, 4 -> 6
b : 144.0000, 4 -> 0
a : -782.0000, 5 -> 3
b : 806.0000, 5 -> 1
a : 18.0000, 6 -> 2
b : -567.0000, 6 -> 6
a : 922.0000, 7 -> 0
b : -714.0000, 7 -> 2
b : 684.0000, 0 -> 1
b : 908.0000, 1 -> 7
a : -451.0000, 2 -> 4
b : -733.0000, 3 -> 5
b : 970.0000, 4 -> 1
a : -415.0000, 5 -> 0
a : 381.0000, 6 -> 3
a : -1.0000, 7 -> 5
