a : 331.0000, 0 -> 4
b : 19.0000, 0 -> 7
c : -146.0000, 0 -> 5
d : -769.0000, 0 -> 5
a : -231.0000, 1 -> 3
b : 370.0000, 1 -> 0
c : 244.0000, 1 -> 1
d : 937.0000, 1 -> 1
a : 828.0000, 2 -> 5
b : -385.0000, 2 -> 5
c : 794.0000, 2 -> 6
d : -406.0000, 2 -> 1
a : 364.0000, 3 -> 4
b : 95.0000, 3 -> 1
c : 618.0000, 3 -> 2
d : -384.0000, 3 -> 0
a : 965.0000, 4 -> 4
b : -767.0000, 4 -> 0
c : -505.0000, 4 -> 4
d : -1000.0000, 4 -> 1
a : 477.0000, 5 -> 0
b : 66.0000, 5 -> 5
c : 220.0000, 5 -> 5
d : 333.0000, 5 -> 5
a : 961.0000, 6 -> 2
b : -804.0000, 6 -> 3
c : 596.0000, 6 -> 1
d : -283.0000, 6 -> 7
a : -656.0000, 7 -> 3
b : 666.0000, 7 -> 3
c : -304.0000, 7 -> 4
d : -161.0000, 7 -> 7
d : -431.0000, 0 -> 1
b : -147.0000, 0 -> 2
d : 280.0000, 1 -> 4
d : 868.0000, 1 -> 2
b : 657.0000, 2 -> 2
c : 283.0000, 2 -> 4
a : 118.0000, 3 -> 1
c : 669.0000, 3 -> 7
b : 599.0000, 4 -> 7
d : -467.0000, 4 -> 2
a : -979.0000, 5 -> 6
d : -692.0000, 5 -> 2
d : 708.0000, 6 -> 0
d : 805.0000, 6 -> 6
c : 598.0000, 7 -> 2
c : 694.0000, 7 -> 5
