a : -804.0000, 0 -> 1
b : 990.0000, 0 -> 1
c : 880.0000, 0 -> 3
d : 405.0000, 0 -> 2
a : 107.0000, 1 -> 3
b : -624.0000, 1 -> 1
c : -252.0000, 1 -> 1
d : -50.0000, 1 -> 2
a : -329.0000, 2 -> 3
b : 173.0000, 2 -> 3
c : 463.0000, 2 -> 3
d : 996.0000, 2 -> 1
a : 686.0000, 3 -> 0
b : 717.0000, 3 -> 2
c : 230.0000, 3 -> 1
d : 801.0000, 3 -> 1
d : 738.0000, 0 -> 1
c : -98.0000, 0 -> 1
b : 408.0000, 1 -> 3
d : 996.0000, 1 -> 1
b : 890.0000, 2 -> 2
c : -753.0000, 2 -> 1
b : 924.0000, 3 -> 3
b : -881.0000, 3 -> 0
