a : -499.0000, 0 -> 5
b : 610.0000, 0 -> 5
a : -917.0000, 1 -> 5
b : 467.0000, 1 -> 6
a : -789.0000, 2 -> 7
b : 978.0000, 2 -> 3
a : 507.0000, 3 -> 4
b : 73.0000, 3 -> 5
a : 42.0000, 4 -> 7
b : 19.0000, 4 -> 0
a : -519.0000, 5 -> 3
b : -944.0000, 5 -> 0
a : 950.0000, 6 -> 3
b : 142.0000, 6 -> 3
a : 301.0000, 7 -> 1
b : 586.0000, 7 -> 4
b : 360.0000, 0 -> 2
b : -817.0000, 1 -> 4
a : 583.0000, 2 -> 2
a : -831.0000, 3 -> 2
a : 857.0000, 4 -> 2
a : -79.0000, 5 -> 0
a : -603.0000, 6 -> 7
b : -456.0000, 7 -> 2
