a : 514.0000, 0 -> 1
b : 9.0000, 0 -> 2
c : -688.0000, 0 -> 3
d : -247.0000, 0 -> 2
a : -87.0000, 1 -> 3
b : -99.0000, 1 -> 3
c : -558.0000, 1 -> 0
d : 764.0000, 1 -> 0
a : 84.0000, 2 -> 3
b : 291.0000, 2 -> 3
c : 343.0000, 2 -> 0
d : -73.0000, 2 -> 0
a : -714.0000, 3 -> 0
b : 18.0000, 3 -> 2
c : 48.0000, 3 -> 3
d : -212.0000, 3 -> 3
b : 324.0000, 0 -> 1
c : -592.0000, 0 -> 2
d : -827.0000, 1 -> 3
c : 76.0000, 1 -> 2
c : 338.0000, 2 -> 2
a : -778.0000, 2 -> 1
b : -801.0000, 3 -> 1
b : 738.0000, 3 -> 0
