a : -222.0000, 0 -> 2
b : 427.0000, 0 -> 7
c : -989.0000, 0 -> 6
d : 377.0000, 0 -> 1
a : -114.0000, 1 -> 4
b : 325.0000, 1 -> 6
c : 753.0000, 1 -> 0
d : -694.0000, 1 -> 0
a : -734.0000, 2 -> 5
b : -919.0000, 2 -> 4
c : -38.0000, 2 -> 7
d : -535.0000, 2 -> 5
a : 975.0000, 3 -> 4
b : 298.0000, 3 -> 5
c : 474.0000, 3 -> 4
d : 73.0000, 3 -> 1
a : -549.0000, 4 -> 5
b : -861.0000, 4 -> 4
c : 740.0000, 4 -> 4
d : 872.0000, 4 -> 1
a : 107.0000, 5 -> 6
b : 524.0000, 5 -> 1
c : 281.0000, 5 -> 1
d : -544.0000, 5 -> 2
a : 339.0000, 6 -> 6
b : -473.0000, 6 -> 1
c : -604.0000, 6 -> 2
d : 481.0000, 6 -> 0
a : 783.0000, 7 -> 3
b : -754.0000, 7 -> 3
c : 71.0000, 7 -> 0
d : 483.0000, 7 -> 3
b : -420.0000, 0 -> 3
a : -885.0000, 0 -> 4
d : 507.0000, 1 -> 2
b : 902.0000, 1 -> 2
c : -158.0000, 2 -> 1
d : 662.0000, 2 -> 0
d : -666.0000, 3 -> 3
b : -259.0000, 3 -> 3
b : -232.0000, 4 -> 6
d : 192.0000, 4 -> 0
d : 430.0000, 5 -> 7
d : 622.0000, 5 -> 0
a : -823.0000, 6 -> 3
c : 789.0000, 6 -> 4
b : 314.0000, 7 -> 0
d : -40.0000, 7 -> 4
