a : -124.0000, 0 -> 1
b : 333.0000, 0 -> 2
a : -533.0000, 1 -> 7
b : -340.0000, 1 -> 0
a : 478.0000, 2 -> 2
b : -701.0000, 2 -> 0
a : 573.0000, 3 -> 5
b : 847.0000, 3 -> 3
a : -956.0000, 4 -> 1
b : 42.0000, 4 -> 1
a : 321.0000, 5 -> 1
b : -48.0000, 5 -> 7
a : 966.0000, 6 -> 6
b : 215.0000, 6 -> 2
a : 104.0000, 7 -> 4
b : 978.0000, 7 -> 5
b : -240.0000, 0 -> 5
a : -630.0000, 1 -> 5
a : -447.0000, 2 -> 6
a : -461.0000, 3 -> 6
a : 168.0000, 4 -> 5
b : 926.0000, 5 -> 4
b : 385.0000, 6 -> 0
a : 978.0000, 7 -> 7
b : -268.0000, 4 -> 3
