a : 92.0000, 0 -> 2
b : 990.0000, 0 -> 2
c : -921.0000, 0 -> 2
d : -533.0000, 0 -> 0
a : 55.0000, 1 -> 3
b : 248.0000, 1 -> 2
c : -291.0000, 1 -> 1
d : 152.0000, 1 -> 1
a : -693.0000, 2 -> 0
b : -618.0000, 2 -> 0
c : 413.0000, 2 -> 2
d : 89.0000, 2 -> 2
a : -904.0000, 3 -> 1
b : 54.0000, 3 -> 3
c : 711.0000, 3 -> 0
d : -519.0000, 3 -> 2
b : -299.0000, 0 -> 1
b : 184.0000, 0 -> 0
d : 504.0000, 1 -> 0
c : -775.0000, 1 -> 3
c : -789.0000, 2 -> 1
b : -104.0000, 2 -> 3
b : -756.0000, 3 -> 2
c : 218.0000, 3 -> 2
