a : 991.0000, 0 -> 3
b : 397.0000, 0 -> 3
c : -895.0000, 0 -> 2
d : -6.0000, 0 -> 1
a : 774.0000, 1 -> 1
b : -661.0000, 1 -> 2
c : -254.0000, 1 -> 0
d : 171.0000, 1 -> 0
a : -329.0000, 2 -> 2
b : 545.0000, 2 -> 3
c : 298.0000, 2 -> 3
d : 33.0000, 2 -> 2
a : -170.0000, 3 -> 1
b : 441.0000, 3 -> 0
c : -414.0000, 3 -> 3
d : -883.0000, 3 -> 0
a : 967.0000, 0 -> 1
c : -117.0000, 0 -> 3
b : -712.0000, 1 -> 1
b : 281.0000, 1 -> 3
d : -821.0000, 2 -> 1
b : 297.0000, 2 -> 2
b : -45.0000, 3 -> 3
a : 360.0000, 3 -> 2
