a : -817.0000, 0 -> 3
b : 636.0000, 0 -> 0
c : -573.0000, 0 -> 0
d : 335.0000, 0 -> 0
a : -413.0000, 1 -> 1
b : 453.0000, 1 -> 3
c : 540.0000, 1 -> 3
d : -791.0000, 1 -> 1
a : 195.0000, 2 -> 3
b : -539.0000, 2 -> 2
c : -729.0000, 2 -> 0
d : -665.0000, 2 -> 3
a : -89.0000, 3 -> 2
b : -636.0000, 3 -> 2
c : 690.0000, 3 -> 0
d : -556.0000, 3 -> 2
b : -359.0000, 0 -> 2
c : 761.0000, 0 -> 2
a : -568.0000, 1 -> 3
c : -936.0000, 1 -> 2
d : 619.0000, 2 -> 2
d : 141.0000, 2 -> 1
c : -663.0000, 3 -> 2
c : 711.0000, 3 -> 1
