a : 911.0000, 0 -> 7
b : -880.0000, 0 -> 0
c : 183.0000, 0 -> 3
d : -939.0000, 0 -> 3
a : 513.0000, 1 -> 0
b : -473.0000, 1 -> 5
c : -821.0000, 1 -> 4
d : -693.0000, 1 -> 2
a : -96.0000, 2 -> 0
b : 411.0000, 2 -> 0
c : -613.0000, 2 -> 6
d : -361.0000, 2 -> 4
a : -341.0000, 3 -> 3
b : -534.0000, 3 -> 4
c : -80.0000, 3 -> 7
d : -710.0000, 3 -> 4
a : -941.0000, 4 -> 1
b : -16.0000, 4 -> 3
c : 220.0000, 4 -> 7
d : -733.0000, 4 -> 5
a : -673.0000, 5 -> 3
b : 865.0000, 5 -> 7
c : 246.0000, 5 -> 7
d : -925.0000, 5 -> 5
a : 582.0000, 6 -> 0
b : 712.0000, 6 -> 6
c : -429.0000, 6 -> 2
d : 560.0000, 6 -> 1
a : -162.0000, 7 -> 6
b : -787.0000, 7 -> 1
c : 400.0000, 7 -> 6
d : 397.0000, 7 -> 7
a : 338.0000, 0 -> 4
c : 985.0000, 0 -> 6
c : -131.0000, 1 -> 3
a : 358.0000, 1 -> 2
c : 269.0000, 2 -> 0
d : 804.0000, 2 -> 2
b : -555.0000, 3 -> 6
a : -772.0000, 3 -> 1
a : 933.0000, 4 -> 0
b : 608.0000, 4 -> 0
d : -505.0000, 5 -> 4
a : -202.0000, 5 -> 2
c : 206.0000, 6 -> 4
c : 719.0000, 6 -> 6
a : -629.0000, 7 -> 3
b : 377.0000, 7 -> 7
