a : 377.0000, 0 -> 0
b : 192.0000, 0 -> 3
c : -648.0000, 0 -> 0
d : 638.0000, 0 -> 3
a : -873.0000, 1 -> 2
b : 329.0000, 1 -> 2
c : 703.0000, 1 -> 1
d : -663.0000, 1 -> 0
a : 698.0000, 2 -> 0
b : -722.0000, 2 -> 0
c : 669.0000, 2 -> 3
d : 147.0000, 2 -> 2
a : -327.0000, 3 -> 2
b : 444.0000, 3 -> 3
c : -833.0000, 3 -> 0
d : -68.0000, 3 -> 1
b : -44.0000, 0 -> 1
c : 626.0000, 0 -> 2
b : -284.0000, 1 -> 3
a : -655.0000, 1 -> 0
c : 943.0000, 2 -> 2
a : -971.0000, 2 -> 1
b : -911.0000, 3 -> 1
c : -639.0000, 3 -> 3
