a : 497.0000, 0 -> 0
b : 823.0000, 0 -> 0
c : 960.0000, 0 -> 3
d : -736.0000, 0 -> 2
a : -71.0000, 1 -> 2
b : -881.0000, 1 -> 1
c : 149.0000, 1 -> 3
d : -999.0000, 1 -> 3
a : 87.0000, 2 -> 3
b : -957.0000, 2 -> 0
c : 561.0000, 2 -> 2
d : -435.0000, 2 -> 1
a : 469.0000, 3 -> 1
b : 784.0000, 3 -> 0
c : -509.0000, 3 -> 1
d : -506.0000, 3 -> 1
a : -532.0000, 0 -> 1
a : -805.0000, 0 -> 2
b : 552.0000, 1 -> 3
a : 301.0000, 1 -> 0
c : 168.0000, 2 -> 3
c : 107.0000, 2 -> 0
d : -772.0000, 3 -> 0
d : -907.0000, 3 -> 3
