a : -411.0000, 0 -> 2
b : -565.0000, 0 -> 0
a : 364.0000, 1 -> 5
b : -210.0000, 1 -> 7
a : -928.0000, 2 -> 7
b : 476.0000, 2 -> 5
a : -538.0000, 3 -> 4
b : 703.0000, 3 -> 4
a : -344.0000, 4 -> 0
b : -810.0000, 4 -> 7
a : 76.0000, 5 -> 3
b : 463.0000, 5 -> 0
a : -171.0000, 6 -> 2
b : 849.0000, 6 -> 3
a : 562.0000, 7 -> 0
b : -136.0000, 7 -> 5
a : -395.0000, 0 -> 6
b : 500.0000, 1 -> 6
a : -622.0000, 2 -> 0
a : 635.0000, 3 -> 7
a : 821.0000, 4 -> 3
b : -370.0000, 5 -> 5
a : 728.0000, 6 -> 4
a : -472.0000, 7 -> 4
a : 211.0000, 3 -> 1
