a : -571.0000, 0 -> 0
b : -453.0000, 0 -> 0
a : -400.0000, 1 -> 0
b : 848.0000, 1 -> 0
a : 524.0000, 2 -> 1
b : -236.0000, 2 -> 2
a : -589.0000, 3 -> 3
b : 804.0000, 3 -> 7
a : -380.0000, 4 -> 1
b : -524.0000, 4 -> 2
a : -878.0000, 5 -> 2
b : -990.0000, 5 -> 2
a : -736.0000, 6 -> 1
b : 292.0000, 6 -> 1
a : -390.0000, 7 -> 2
b : -743.0000, 7 -> 3
a : -716.0000, 0 -> 7
b : 665.0000, 1 -> 1
a : -106.0000, 2 -> 4
b : 563.0000, 3 -> 3
a : -898.0000, 4 -> 5
a : -753.0000, 5 -> 4
a : -21.0000, 6 -> 6
a : -47.0000, 7 -> 5
b : 519.0000, 5 -> 6
