a : 105.0000, 0 -> 2
b : 512.0000, 0 -> 0
c : -417.0000, 0 -> 3
d : 197.0000, 0 -> 3
a : 910.0000, 1 -> 2
b : -174.0000, 1 -> 1
c : 276.0000, 1 -> 3
d : -273.0000, 1 -> 1
a : -280.0000, 2 -> 2
b : -34.0000, 2 -> 0
c : -880.0000, 2 -> 1
d : 132.0000, 2 -> 3
a : -995.0000, 3 -> 0
b : 747.0000, 3 -> 2
c : -550.0000, 3 -> 1
d : 392.0000, 3 -> 3
a : -693.0000, 0 -> 0
d : 752.0000, 0 -> 2
d : 375.0000, 1 -> 2
b : -229.0000, 1 -> 3
a : 767.0000, 2 -> 0
d : 841.0000, 2 -> 2
b : 675.0000, 3 -> 1
c : 126.0000, 3 -> 0
