a : -50.0000, 0 -> 2
b : 884.0000, 0 -> 7
a : 859.0000, 1 -> 6
b : -7.0000, 1 -> 6
a : -235.0000, 2 -> 6
b : -595.0000, 2 -> 4
a : -300.0000, 3 -> 7
b : -678.0000, 3 -> 1
a : 296.0000, 4 -> 6
b : 85.0000, 4 -> 7
a : 297.0000, 5 -> 3
b : -87.0000, 5 -> 6
a : -67.0000, 6 -> 4
b : -493.0000, 6 -> 5
a : 372.0000, 7 -> 3
b : 994.0000, 7 -> 7
a : -535.0000, 0 -> 0
b : -852.0000, 1 -> 5
b : -518.0000, 2 -> 3
a : 645.0000, 3 -> 4
a : 158.0000, 4 -> 5
a : 175.0000, 5 -> 0
b : 450.0000, 6 -> 6
b : -420.0000, 7 -> 1
