a : -48.0000, 0 -> 4
b : 940.0000, 0 -> 0
c : -429.0000, 0 -> 4
d : 616.0000, 0 -> 3
a : 933.0000, 1 -> 0
b : 324.0000, 1 -> 4
c : 978.0000, 1 -> 4
d : 40.0000, 1 -> 2
a : -938.0000, 2 -> 6
b : -737.0000, 2 -> 1
c : -424.0000, 2 -> 1
d : -440.0000, 2 -> 1
a : 902.0000, 3 -> 3
b : -40.0000, 3 -> 1
c : 469.0000, 3 -> 7
d : 500.0000, 3 -> 4
a : 696.0000, 4 -> 0
b : 6.0000, 4 -> 7
c : -245.0000, 4 -> 4
d : -672.0000, 4 -> 5
a : -634.0000, 5 -> 3
b : -679.0000, 5 -> 1
c : 172.0000, 5 -> 2
d : -879.0000, 5 -> 1
a : 445.0000, 6 -> 6
b : -868.0000, 6 -> 7
c : -5.0000, 6 -> 7
d : 370.0000, 6 -> 1
a : -333.0000, 7 -> 5
b : -748.0000, 7 -> 5
c : -800.0000, 7 -> 4
d : -831.0000, 7 -> 3
b : -67.0000, 0 -> 2
b : -51.0000, 0 -> 6
a : 811.0000, 1 -> 3
a : -961.0000, 1 -> 6
c : 274.0000, 2 -> 6
b : -983.0000, 2 -> 2
c : 420.0000, 3 -> 5
b : -411.0000, 3 -> 4
c : 449.0000, 4 -> 5
a : 97.0000, 4 -> 5
d : -317.0000, 5 -> 3
a : -904.0000, 5 -> 4
c : -109.0000, 6 -> 1
b : -376.0000, 6 -> 4
d : -638.0000, 7 -> 6
d : 65.0000, 7 -> 7
