a : -466.0000, 0 -> 7
b : -337.0000, 0 -> 5
a : 874.0000, 1 -> 2
b : 299.0000, 1 -> 7
a : 691.0000, 2 -> 3
b : 169.0000, 2 -> 1
a : 540.0000, 3 -> 1
b : 922.0000, 3 -> 6
a : 601.0000, 4 -> 7
b : 965.0000, 4 -> 5
a : -201.0000, 5 -> 6
b : 914.0000, 5 -> 2
a : 446.0000, 6 -> 7
b : 530.0000, 6 -> 6
a : 117.0000, 7 -> 4
b : -39.0000, 7 -> 7
a : -237.0000, 0 -> 5
b : -893.0000, 1 -> 4
b : 316.0000, 2 -> 3
b : 550.0000, 3 -> 1
b : 966.0000, 4 -> 2
b : 77.0000, 5 -> 6
b : 688.0000, 6 -> 7
b : 148.0000, 7 -> 5
