a : -65.0000, 0 -> 4
b : -670.0000, 0 -> 4
c : 502.0000, 0 -> 0
d : 283.0000, 0 -> 2
a : -310.0000, 1 -> 2
b : -525.0000, 1 -> 4
c : -386.0000, 1 -> 0
d : 436.0000, 1 -> 1
a : 648.0000, 2 -> 3
b : -486.0000, 2 -> 2
c : 807.0000, 2 -> 0
d : -4.0000, 2 -> 1
a : 963.0000, 3 -> 3
b : 199.0000, 3 -> 4
c : 558.0000, 3 -> 3
d : -149.0000, 3 -> 2
a : -599.0000, 4 -> 6
b : -579.0000, 4 -> 6
c : 711.0000, 4 -> 5
d : 728.0000, 4 -> 5
a : -639.0000, 5 -> 4
b : 156.0000, 5 -> 2
c : -350.0000, 5 -> 5
d : 89.0000, 5 -> 2
a : -618.0000, 6 -> 1
b : 816.0000, 6 -> 3
c : 900.0000, 6 -> 7
d : -628.0000, 6 -> 5
a : -20.0000, 7 -> 7
b : 555.0000, 7 -> 0
c : 286.0000, 7 -> 4
d : 265.0000, 7 -> 5
a : 222.0000, 0 -> 7
c : -695.0000, 0 -> 2
b : -688.0000, 1 -> 5
c : -969.0000, 1 -> 7
c : 669.0000, 2 -> 4
d : -967.0000, 2 -> 3
d : -402.0000, 3 -> 7
b : 106.0000, 3 -> 6
a : 702.0000, 4 -> 7
d : 730.0000, 4 -> 4
c : 876.0000, 5 -> 6
c : -818.0000, 5 -> 7
a : 940.0000, 6 -> 5
a : -315.0000, 6 -> 7
a : 188.0000, 7 -> 3
c : -141.0000, 7 -> 2
