a : 124.0000, 0 -> 0
b : 792.0000, 0 -> 2
c : 159.0000, 0 -> 3
d : -57.0000, 0 -> 3
a : -19.0000, 1 -> 2
b : -722.0000, 1 -> 2
c : 968.0000, 1 -> 2
d : 135.0000, 1 -> 1
a : -353.0000, 2 -> 3
b : 740.0000, 2 -> 2
c : -586.0000, 2 -> 1
d : 387.0000, 2 -> 3
a : -783.0000, 3 -> 3
b : -906.0000, 3 -> 3
c : -204.0000, 3 -> 2
d : 120.0000, 3 -> 2
a : 82.0000, 0 -> 2
d : 993.0000, 0 -> 1
b : 493.0000, 1 -> 1
b : 608.0000, 1 -> 0
a : 282.0000, 2 -> 0
c : 45.0000, 2 -> 0
c : -488.0000, 3 -> 3
c : 87.0000, 3 -> 1
