a : 457.0000, 0 -> 3
b : 463.0000, 0 -> 0
c : 845.0000, 0 -> 1
d : -195.0000, 0 -> 2
a : 1000.0000, 1 -> 1
b : -476.0000, 1 -> 0
c : -666.0000, 1 -> 1
d : 579.0000, 1 -> 1
a : 607.0000, 2 -> 3
b : 861.0000, 2 -> 0
c : 547.0000, 2 -> 1
d : -841.0000, 2 -> 0
a : 191.0000, 3 -> 2
b : 69.0000, 3 -> 0
c : -812.0000, 3 -> 3
d : 461.0000, 3 -> 2
a : 912.0000, 0 -> 0
d : -77.0000, 0 -> 0
b : 608.0000, 1 -> 1
d : -283.0000, 1 -> 3
d : -525.0000, 2 -> 3
b : 729.0000, 2 -> 2
d : 440.0000, 3 -> 1
b : 155.0000, 3 -> 3
