a : 176.0000, 0 -> 3
b : 37.0000, 0 -> 4
c : -69.0000, 0 -> 3
d : -229.0000, 0 -> 5
a : -4.0000, 1 -> 7
b : -810.0000, 1 -> 6
c : 882.0000, 1 -> 4
d : 616.0000, 1 -> 7
a : 509.0000, 2 -> 6
b : 109.0000, 2 -> 6
c : -800.0000, 2 -> 7
d : -935.0000, 2 -> 7
a : -201.0000, 3 -> 5
b : -823.0000, 3 -> 4
c : -41.0000, 3 -> 2
d : -849.0000, 3 -> 4
a : -727.0000, 4 -> 0
b : 926.0000, 4 -> 3
c : 919.0000, 4 -> 3
d : 688.0000, 4 -> 5
a : 698.0000, 5 -> 7
b : 833.0000, 5 -> 4
c : 909.0000, 5 -> 4
d : -505.0000, 5 -> 2
a : 877.0000, 6 -> 1
b : -232.0000, 6 -> 1
c : -997.0000, 6 -> 3
d : -233.0000, 6 -> 1
a : -417.0000, 7 -> 5
b : -558.0000, 7 -> 5
c : -980.0000, 7 -> 6
d : 779.0000, 7 -> 2
c : 440.0000, 0 -> 1
b : 64.0000, 0 -> 1
d : 721.0000, 1 -> 2
b : -721.0000, 1 -> 4
c : 639.0000, 2 -> 3
c : 991.0000, 2 -> 1
a : 731.0000, 3 -> 6
c : 72.0000, 3 -> 5
d : -867.0000, 4 -> 1
b : 599.0000, 4 -> 1
d : -37.0000, 5 -> 1
c : -605.0000, 5 -> 2
d : -954.0000, 6 -> 6
c : -957.0000, 6 -> 4
a : -127.0000, 7 -> 4
a : -152.0000, 7 -> 3
