a : 622.0000, 0 -> 2
b : -531.0000, 0 -> 5
a : -774.0000, 1 -> 5
b : -466.0000, 1 -> 6
a : 575.0000, 2 -> 1
b : 778.0000, 2 -> 1
a : -696.0000, 3 -> 4
b : 679.0000, 3 -> 7
a : 340.0000, 4 -> 0
b : -309.0000, 4 -> 1
a : -36.0000, 5 -> 5
b : 813.0000, 5 -> 5
a : 783.0000, 6 -> 2
b : -13.0000, 6 -> 6
a : -781.0000, 7 -> 6
b : 852.0000, 7 -> 7
b : 695.0000, 0 -> 1
a : -168.0000, 1 -> 1
b : -172.0000, 2 -> 6
a : 401.0000, 3 -> 7
a : 562.0000, 4 -> 5
b : -723.0000, 5 -> 4
b : -100.0000, 6 -> 5
b : 132.0000, 7 -> 3
b : -294.0000, 5 -> 7
