a : 197.0000, 0 -> 1
b : 24.0000, 0 -> 5
a : 917.0000, 1 -> 2
b : -382.0000, 1 -> 3
a : -325.0000, 2 -> 2
b : -920.0000, 2 -> 3
a : -893.0000, 3 -> 0
b : -296.0000, 3 -> 2
a : 716.0000, 4 -> 4
b : 550.0000, 4 -> 1
a : -577.0000, 5 -> 5
b : 249.0000, 5 -> 7
a : 615.0000, 6 -> 6
b : -441.0000, 6 -> 5
a : 777.0000, 7 -> 2
b : 564.0000, 7 -> 5
a : -924.0000, 0 -> 6
b : 265.0000, 1 -> 7
b : -579.0000, 2 -> 4
a : -553.0000, 3 -> 3
b : 767.0000, 4 -> 7
b : -769.0000, 5 -> 5
a : -605.0000, 6 -> 3
b : -289.0000, 7 -> 0
