a : -860.0000, 0 -> 0
b : -637.0000, 0 -> 1
c : -785.0000, 0 -> 0
d : -667.0000, 0 -> 2
a : -156.0000, 1 -> 1
b : 253.0000, 1 -> 1
c : 137.0000, 1 -> 0
d : 411.0000, 1 -> 0
a : 595.0000, 2 -> 3
b : 847.0000, 2 -> 0
c : -932.0000, 2 -> 0
d : -354.0000, 2 -> 1
a : 932.0000, 3 -> 3
b : -449.0000, 3 -> 3
c : 990.0000, 3 -> 1
d : 930.0000, 3 -> 0
c : 787.0000, 0 -> 2
d : -421.0000, 0 -> 3
b : 640.0000, 1 -> 3
b : -624.0000, 1 -> 2
c : 432.0000, 2 -> 1
b : 373.0000, 2 -> 3
c : -40.0000, 3 -> 2
a : -166.0000, 3 -> 2
